file_name,yolo_model_confidence,yolo_class_id,yolo_xy_coords,ocr_bbox,ocr_bbox_norm,ocr_confidence,ocr_label,ocr_text,ocr_region,ocr_region_confidence,vehicle,no vehicle,car,bus,truck,motorcycle,only license plate
lp_train_731,0.79565566778183,0,"[207.80308532714844, 209.0996551513672, 306.0447692871094, 240.3961181640625]","[209, 212, 303, 239]","[0.4427966101694915, 0.6996699669966997, 0.6419491525423728, 0.7887788778877888]","[0.9975975155830383, 0.9999675750732422, 0.9999905824661255, 0.9998890161514282, 0.9998403787612915, 0.9998540878295898, 0.9999184608459473, 0.999904990196228, 0.9999960660934448, 0.9999978542327881]",License Plate,51A85325,Vietnam,0.999993801116943,{'score': 0.4116925299167633},{'score': 0.02884950302541256},{'score': 0.25417882204055786},{'score': 0.005512496456503868},{'score': 0.03194725513458252},{'score': 0.004740942735224962},{'score': 0.2630784809589386}
lp_train_732,0.862614512443543,0,"[236.77120971679688, 225.57969665527344, 344.6091003417969, 257.2140808105469]","[238, 225, 346, 260]","[0.5042372881355932, 0.7425742574257426, 0.7330508474576272, 0.858085808580858]","[0.999874472618103, 0.9999277591705322, 0.9997698664665222, 0.9999334812164307, 0.9995409250259399, 0.9998626708984375, 0.9998912811279297, 0.9999825954437256, 0.999998927116394, 0.9999996423721313]",License Plate,51F64619,Vietnam,0.99999988079071,{'score': 0.11400099098682404},{'score': 0.09281430393457413},{'score': 0.0847107544541359},{'score': 0.019190063700079918},{'score': 0.016627488657832146},{'score': 0.004203558433800936},{'score': 0.6684529185295105}
lp_train_733,0.739154100418091,0,"[152.30963134765625, 233.53143310546875, 265.7974853515625, 266.8817138671875]","[155, 235, 262, 264]","[0.3283898305084746, 0.7755775577557755, 0.5550847457627118, 0.8712871287128713]","[0.9996652603149414, 0.9999657869338989, 0.9998286962509155, 0.9999613761901855, 0.9999302625656128, 0.9999103546142578, 0.9999629259109497, 0.9999735355377197, 0.9999604225158691, 0.9999864101409912]",License Plate,51G21670,Vietnam,0.99999988079071,{'score': 0.03159825876355171},{'score': 0.017399931326508522},{'score': 0.08510710299015045},{'score': 0.00037830317160114646},{'score': 0.00041614461224526167},{'score': 0.0030615846626460552},{'score': 0.8620386719703674}
lp_train_734,0.59772926568985,0,"[192.26272583007812, 208.1542205810547, 296.1537170410156, 239.1757354736328]","[205, 208, 292, 236]","[0.4343220338983051, 0.6864686468646864, 0.6186440677966102, 0.7788778877887789]","[0.9999746084213257, 0.9999395608901978, 0.9997566342353821, 0.9999222755432129, 0.9999330043792725, 0.999946117401123, 0.9999707937240601, 0.999996542930603, 0.9999992847442627, 0.9999985694885254]",License Plate,G47281,Spain,0.570677995681763,{'score': 0.3504832684993744},{'score': 0.0181085504591465},{'score': 0.29728227853775024},{'score': 0.0016937421169131994},{'score': 0.01362646371126175},{'score': 0.0022284509614109993},{'score': 0.3165772557258606}
lp_train_735,0.843433201313019,0,"[184.6342010498047, 192.4315185546875, 284.41845703125, 223.60293579101562]","[216, 195, 280, 219]","[0.4576271186440678, 0.6435643564356436, 0.5932203389830508, 0.7227722772277227]","[0.997376561164856, 0.9960073828697205, 0.99818354845047, 0.9964955449104309, 0.9972270131111145, 0.9992851614952087, 0.9998729228973389, 0.9999420642852783, 0.9999617338180542, 0.9999312162399292]",License Plate,47281,Luxembourg,0.479994744062424,{'score': 0.2480241060256958},{'score': 0.04445173591375351},{'score': 0.12168879806995392},{'score': 0.0015592535492032766},{'score': 0.019165223464369774},{'score': 0.0007185227586887777},{'score': 0.5643923282623291}
lp_train_736,0.846918523311615,0,"[201.40283203125, 240.2875518798828, 312.8497619628906, 270.3244934082031]","[206, 239, 312, 269]","[0.4364406779661017, 0.7887788778877888, 0.6610169491525424, 0.8877887788778878]","[0.9998703002929688, 0.9999732971191406, 0.9998154044151306, 0.9999723434448242, 0.9999380111694336, 0.9999529123306274, 0.9999474287033081, 0.9998764991760254, 0.9999966621398926, 0.999998927116394]",License Plate,51G21748,Vietnam,0.999999761581421,{'score': 0.169826939702034},{'score': 0.034032050520181656},{'score': 0.4792329668998718},{'score': 0.002617676043882966},{'score': 0.004754014778882265},{'score': 0.0037770967464894056},{'score': 0.30575934052467346}
lp_train_737,0.651114702224731,0,"[196.359619140625, 223.56468200683594, 301.2076721191406, 253.6515655517578]","[199, 225, 298, 252]","[0.4216101694915254, 0.7425742574257426, 0.6313559322033898, 0.8316831683168316]","[0.9999017715454102, 0.9999734163284302, 0.999845027923584, 0.9999679327011108, 0.9999150037765503, 0.9999599456787109, 0.9999527931213379, 0.9998761415481567, 0.9999980926513672, 0.9999994039535522]",License Plate,51G21748,Vietnam,0.99999988079071,{'score': 0.3798511028289795},{'score': 0.015210021287202835},{'score': 0.5532074570655823},{'score': 0.005960580427199602},{'score': 0.012230969965457916},{'score': 0.0013338772114366293},{'score': 0.032205939292907715}
lp_train_738,0.69731867313385,0,"[224.93637084960938, 117.87380981445312, 311.05389404296875, 144.9926300048828]","[226, 117, 309, 145]","[0.4788135593220339, 0.38613861386138615, 0.6546610169491526, 0.47854785478547857]","[0.9997207522392273, 0.999937891960144, 0.999818742275238, 0.9999802112579346, 0.9999737739562988, 0.9999743700027466, 0.9999057054519653, 0.9998160004615784, 0.9999864101409912, 0.9999964237213135]",License Plate,51G10096,Vietnam,0.999999403953552,{'score': 0.19193917512893677},{'score': 0.11003339290618896},{'score': 0.33377209305763245},{'score': 0.005413632374256849},{'score': 0.03317226096987724},{'score': 0.004819238092750311},{'score': 0.3208501935005188}
lp_train_739,0.850899755954742,0,"[229.4922637939453, 132.61663818359375, 320.0711975097656, 163.6353759765625]","[232, 134, 318, 162]","[0.4915254237288136, 0.44224422442244227, 0.673728813559322, 0.5346534653465347]","[0.9998904466629028, 0.9998490810394287, 0.9997362494468689, 0.9999388456344604, 0.9998026490211487, 0.9998571872711182, 0.99983811378479, 0.999934196472168, 0.9999991655349731, 0.9999997615814209]",License Plate,51F61712,Vietnam,0.99999988079071,{'score': 0.25104060769081116},{'score': 0.03275765851140022},{'score': 0.35705119371414185},{'score': 0.0017027794383466244},{'score': 0.005248132161796093},{'score': 0.0005532703944481909},{'score': 0.35164639353752136}
lp_train_740,0.851511001586914,0,"[213.01699829101562, 109.93418884277344, 293.09222412109375, 134.6873779296875]","[214, 109, 292, 134]","[0.4533898305084746, 0.35973597359735976, 0.6186440677966102, 0.44224422442244227]","[0.999733030796051, 0.9999517202377319, 0.9999067783355713, 0.999984622001648, 0.9999738931655884, 0.9999700784683228, 0.9998984336853027, 0.9998824596405029, 0.9999868869781494, 0.9999967813491821]",License Plate,51G10096,Vietnam,0.999999761581421,{'score': 0.2827692925930023},{'score': 0.1597200185060501},{'score': 0.27649620175361633},{'score': 0.018448317423462868},{'score': 0.09906257688999176},{'score': 0.003560137702152133},{'score': 0.15994347631931305}
lp_train_741,0.859139859676361,0,"[202.11154174804688, 216.4595947265625, 302.26409912109375, 245.7375030517578]","[205, 217, 300, 245]","[0.4343220338983051, 0.7161716171617162, 0.635593220338983, 0.8085808580858086]","[0.48542848229408264, 0.881576418876648, 0.43880343437194824, 0.718065619468689, 0.7159979343414307, 0.8735873699188232, 0.9459442496299744, 0.8906112909317017, 0.9999105930328369, 0.9999774694442749]",License Plate,11G37307,Vietnam,0.994612216949463,{'score': 0.31280985474586487},{'score': 0.06571386754512787},{'score': 0.4481007754802704},{'score': 0.004714466631412506},{'score': 0.02685270830988884},{'score': 0.006302940659224987},{'score': 0.13550539314746857}
lp_train_742,0.84995836019516,0,"[193.0430908203125, 202.05352783203125, 287.633544921875, 229.6516876220703]","[196, 203, 284, 226]","[0.4152542372881356, 0.66996699669967, 0.6016949152542372, 0.7458745874587459]","[0.12509998679161072, 0.8637073040008545, 0.9128681421279907, 0.6845831274986267, 0.9434958100318909, 0.9453576803207397, 0.9113444685935974, 0.9948235750198364, 0.9999544620513916, 0.9999710321426392]",License Plate,GG37307,Spain,0.281050473451614,{'score': 0.2815014123916626},{'score': 0.07196000218391418},{'score': 0.28346046805381775},{'score': 0.002012124052271247},{'score': 0.014082979410886765},{'score': 0.0025825444608926773},{'score': 0.3444005250930786}
lp_train_743,0.463358849287033,0,"[197.24208068847656, 246.12864685058594, 304.5922546386719, 280.10357666015625]","[198, 247, 305, 283]","[0.4194915254237288, 0.8151815181518152, 0.6461864406779662, 0.933993399339934]","[0.9999158382415771, 0.9999476671218872, 0.9996932744979858, 0.9999475479125977, 0.9999262094497681, 0.9998961687088013, 0.9999403953552246, 0.9997660517692566, 0.9999949932098389, 0.9999995231628418]",License Plate,51G39466,Vietnam,1,{'score': 0.4019450843334198},{'score': 0.0393390953540802},{'score': 0.48990824818611145},{'score': 0.004979454912245274},{'score': 0.015148762613534927},{'score': 0.0056083626113832},{'score': 0.043071016669273376}
lp_train_744,0.849258244037628,0,"[131.868896484375, 254.8350067138672, 216.97634887695312, 278.51824951171875]","[134, 255, 213, 277]","[0.2838983050847458, 0.8415841584158416, 0.451271186440678, 0.9141914191419142]","[0.999755322933197, 0.9999380111694336, 0.999861478805542, 0.9999744892120361, 0.9999438524246216, 0.9998376369476318, 0.9999262094497681, 0.9999698400497437, 0.9999544620513916, 0.9999815225601196]",License Plate,51G21670,Vietnam,0.999998688697815,{'score': 0.32780617475509644},{'score': 0.10432923585176468},{'score': 0.5211648941040039},{'score': 0.0036910439375787973},{'score': 0.0026579913683235645},{'score': 0.01013912446796894},{'score': 0.030211521312594414}
lp_train_745,0.856318712234497,0,"[274.27069091796875, 213.97857666015625, 373.1260070800781, 245.5611114501953]","[276, 216, 372, 247]","[0.5847457627118644, 0.7128712871287128, 0.788135593220339, 0.8151815181518152]","[0.9998948574066162, 0.9999316930770874, 0.9998084902763367, 0.9999358654022217, 0.9999459981918335, 0.9998844861984253, 0.9999376535415649, 0.9998539686203003, 0.9999966621398926, 0.9999994039535522]",License Plate,51G39466,Vietnam,1,{'score': 0.3282875120639801},{'score': 0.07093989849090576},{'score': 0.29072627425193787},{'score': 0.008748432621359825},{'score': 0.033712729811668396},{'score': 0.004945019260048866},{'score': 0.2626402676105499}
lp_train_746,0.858534872531891,0,"[128.2810821533203, 251.88973999023438, 234.51007080078125, 281.4232177734375]","[128, 250, 233, 282]","[0.2711864406779661, 0.8250825082508251, 0.4936440677966102, 0.9306930693069307]","[0.9993484616279602, 0.9999426603317261, 0.9996947050094604, 0.9999885559082031, 0.9997345805168152, 0.999940037727356, 0.9998857975006104, 0.9999374151229858, 0.9999843835830688, 0.9999957084655762]",License Plate,51F07973,Vietnam,1,{'score': 0.4127677381038666},{'score': 0.05583231896162033},{'score': 0.26772207021713257},{'score': 0.009573123417794704},{'score': 0.04060094431042671},{'score': 0.0022096496541053057},{'score': 0.21129412949085236}
lp_train_747,0.843968987464905,0,"[194.43333435058594, 250.5433807373047, 304.32537841796875, 282.9848937988281]","[195, 252, 301, 282]","[0.413135593220339, 0.8316831683168316, 0.6377118644067796, 0.9306930693069307]","[0.9998890161514282, 0.9999430179595947, 0.9997015595436096, 0.9999887943267822, 0.9997979998588562, 0.9997847676277161, 0.9997891783714294, 0.999884843826294, 0.9999935626983643, 0.9999973773956299]",License Plate,51F06532,Vietnam,1,{'score': 0.31337228417396545},{'score': 0.045028433203697205},{'score': 0.2097187340259552},{'score': 0.005927040241658688},{'score': 0.024233588948845863},{'score': 0.010338746011257172},{'score': 0.391381174325943}
lp_train_748,0.839819550514221,0,"[188.8042449951172, 233.72274780273438, 292.8619079589844, 265.1822204589844]","[189, 235, 289, 262]","[0.4004237288135593, 0.7755775577557755, 0.6122881355932204, 0.8646864686468647]","[0.9998728036880493, 0.9999163150787354, 0.9996398687362671, 0.9999890327453613, 0.9997112154960632, 0.9996726512908936, 0.9997277855873108, 0.9998871088027954, 0.9999954700469971, 0.9999974966049194]",License Plate,51F06532,Vietnam,0.999999761581421,{'score': 0.35919737815856934},{'score': 0.03475308418273926},{'score': 0.445660263299942},{'score': 0.0020340417977422476},{'score': 0.00875194650143385},{'score': 0.005740499123930931},{'score': 0.1438627392053604}
lp_train_749,0.85147750377655,0,"[218.22801208496094, 124.56111145019531, 303.00018310546875, 153.7276153564453]","[220, 125, 300, 151]","[0.4661016949152542, 0.41254125412541254, 0.635593220338983, 0.49834983498349833]","[0.9996336698532104, 0.9998894929885864, 0.9996960163116455, 0.9999508857727051, 0.9997279047966003, 0.9998188614845276, 0.9997699856758118, 0.999923586845398, 0.9999971389770508, 0.9999990463256836]",License Plate,51F61712,Vietnam,0.99999988079071,{'score': 0.33533650636672974},{'score': 0.1137470155954361},{'score': 0.29582732915878296},{'score': 0.007390723098069429},{'score': 0.04151907190680504},{'score': 0.0017537034582346678},{'score': 0.2044256329536438}
lp_train_750,0.855634331703186,0,"[131.94534301757812, 178.9607391357422, 225.78431701660156, 208.72561645507812]","[133, 178, 224, 210]","[0.2817796610169492, 0.5874587458745875, 0.4745762711864407, 0.693069306930693]","[0.9999209642410278, 0.9999086856842041, 0.9997506737709045, 0.9999488592147827, 0.9998559951782227, 0.9998873472213745, 0.999858021736145, 0.99993896484375, 0.9999966621398926, 0.9999983310699463]",License Plate,51F61712,Vietnam,0.99999988079071,{'score': 0.255674809217453},{'score': 0.06275495886802673},{'score': 0.27407729625701904},{'score': 0.003270033746957779},{'score': 0.012802809476852417},{'score': 0.00045301721547730267},{'score': 0.39096707105636597}
lp_train_751,0.849437773227692,0,"[207.78717041015625, 146.8717041015625, 297.49859619140625, 175.74871826171875]","[209, 147, 295, 174]","[0.4427966101694915, 0.48514851485148514, 0.625, 0.5742574257425742]","[0.9998908042907715, 0.9998396635055542, 0.9995390176773071, 0.9999557733535767, 0.9998010993003845, 0.9998536109924316, 0.9998094439506531, 0.999929666519165, 0.9999969005584717, 0.9999984502792358]",License Plate,51F61712,Vietnam,0.99999988079071,{'score': 0.4352608919143677},{'score': 0.05309763550758362},{'score': 0.305649071931839},{'score': 0.007890618406236172},{'score': 0.031742777675390244},{'score': 0.00029971051844768226},{'score': 0.16605937480926514}
lp_train_752,0.830717742443085,0,"[239.36146545410156, 195.4740447998047, 339.58184814453125, 225.4966278076172]","[239, 195, 344, 230]","[0.5063559322033898, 0.6435643564356436, 0.7288135593220338, 0.759075907590759]","[0.9999022483825684, 0.9999829530715942, 0.9999954700469971, 0.9999632835388184, 0.9998908042907715, 0.9999309778213501, 0.9999392032623291, 0.9999823570251465, 0.9999982118606567, 0.9999994039535522]",License Plate,51A77529,Vietnam,0.999999761581421,{'score': 0.2057972550392151},{'score': 0.07102375477552414},{'score': 0.09797567129135132},{'score': 0.03867346793413162},{'score': 0.026781074702739716},{'score': 0.004390759393572807},{'score': 0.5553580522537231}
lp_train_753,0.833479106426239,0,"[230.10159301757812, 183.933837890625, 323.1878662109375, 212.84202575683594]","[219, 181, 334, 232]","[0.4639830508474576, 0.5973597359735974, 0.7076271186440678, 0.7656765676567657]","[0.9999443292617798, 0.999982476234436, 0.9999922513961792, 0.9999710321426392, 0.9999392032623291, 0.9999241828918457, 0.9999270439147949, 0.9999561309814453, 0.999993085861206, 0.9999996423721313]",License Plate,51A77529,Vietnam,0.999999284744263,{'score': 0.21208861470222473},{'score': 0.04947711527347565},{'score': 0.1436939537525177},{'score': 0.008752807043492794},{'score': 0.02265845239162445},{'score': 0.00691112270578742},{'score': 0.5564180016517639}
lp_train_754,0.842726051807404,0,"[264.80303955078125, 211.39515686035156, 362.784912109375, 240.8318634033203]","[266, 213, 361, 241]","[0.5635593220338984, 0.7029702970297029, 0.7648305084745762, 0.7953795379537953]","[0.9994329810142517, 0.9999072551727295, 0.9999910593032837, 0.9999887943267822, 0.9998766183853149, 0.9999451637268066, 0.9998834133148193, 0.9999133348464966, 0.9999228715896606, 0.9999949932098389]",License Plate,86A06844,Vietnam,1,{'score': 0.23370535671710968},{'score': 0.18897613883018494},{'score': 0.19050805270671844},{'score': 0.008196833543479443},{'score': 0.043063584715127945},{'score': 0.00801558792591095},{'score': 0.32753443717956543}
lp_train_755,0.661347031593323,0,"[104.48005676269531, 236.2581024169922, 205.0572509765625, 264.8997802734375]","[121, 234, 202, 265]","[0.2563559322033898, 0.7722772277227723, 0.4279661016949153, 0.8745874587458746]","[0.9978736639022827, 0.9842413067817688, 0.9855701327323914, 0.9898148775100708, 0.9908021092414856, 0.9812425374984741, 0.993862509727478, 0.9998441934585571, 0.9999788999557495, 0.99991774559021]",License Plate,F89357,Norway,0.996968686580658,{'score': 0.2651660442352295},{'score': 0.0769738182425499},{'score': 0.31454789638519287},{'score': 0.0013722681906074286},{'score': 0.007204942870885134},{'score': 0.003968631383031607},{'score': 0.33076632022857666}
