,bbox,bbox_norm,confidence,label,text,region,region_confidence,file_name
6758,"[7, 72, 9, 59]","[0.0958904109589041, 0.9863013698630136, 0.13636363636363635, 0.8939393939393939]","[0.6612913608551025, 0.999681830406189, 0.9996286630630493, 0.8363903760910034, 0.9985862970352173, 0.9993059635162354, 0.9990931749343872, 0.9982016086578369, 0.9990746974945068, 0.9998767375946045]",License Plate,79N76788,Vietnam,0.9999334812164307,lp_train_6748
6759,"[10, 91, 6, 72]","[0.1, 0.91, 0.08333333333333333, 1.0]","[0.9998568296432495, 0.9998335838317871, 0.9999344348907471, 0.9832800626754761, 0.9998502731323242, 0.9992846846580505, 0.9999802112579346, 0.9999098777770996, 0.9999548196792603, 0.9999454021453857]",License Plate,59L181006,Vietnam,0.9999942779541016,lp_train_6749
6760,"[1, 98, 0, 25]","[0.009900990099009901, 0.9702970297029703, 0.0, 1.0]","[0.9992707371711731, 0.9999285936355591, 0.9992725253105164, 0.9998086094856262, 0.9998536109924316, 0.999832034111023, 0.9998254179954529, 0.999896764755249, 0.9999994039535522, 0.9999998807907104]",License Plate,51F59881,Vietnam,1.0,lp_train_675
6761,NA,NA,NA,NA,NA,NA,NA,lp_train_6750
6762,"[10, 87, 10, 75]","[0.10869565217391304, 0.9456521739130435, 0.1282051282051282, 0.9615384615384616]","[0.9997963309288025, 0.9999327659606934, 0.9998270869255066, 0.9998577833175659, 0.9992939233779907, 0.9998658895492554, 0.9998961687088013, 0.9998138546943665, 0.9997454285621643, 0.9999682903289795]",License Plate,59H119466,Vietnam,0.9999990463256836,lp_train_6751
6763,NA,NA,NA,NA,NA,NA,NA,lp_train_6752
6764,NA,NA,NA,NA,NA,NA,NA,lp_train_6753
6765,"[1, 89, 3, 76]","[0.01098901098901099, 0.978021978021978, 0.038461538461538464, 0.9743589743589743]","[0.9999041557312012, 0.9999452829360962, 0.9999399185180664, 0.9998441934585571, 0.999931812286377, 0.9999167919158936, 0.9999047517776489, 0.9999793767929077, 0.9999465942382812, 0.9999794960021973]",License Plate,54T20810,Vietnam,0.999995231628418,lp_train_6754
6766,"[1, 89, 5, 75]","[0.01098901098901099, 0.978021978021978, 0.0641025641025641, 0.9615384615384616]","[0.9998538494110107, 0.999900221824646, 0.9997417330741882, 0.9999220371246338, 0.9998767375946045, 0.9999159574508667, 0.9999581575393677, 0.9999411106109619, 0.9999744892120361, 0.9999756813049316]",License Plate,59Z113930,Vietnam,0.9999988079071045,lp_train_6755
6767,"[0, 76, 5, 68]","[0.0, 0.987012987012987, 0.07246376811594203, 0.9855072463768116]","[0.999819815158844, 0.9997487664222717, 0.999915599822998, 0.9884724020957947, 0.9997732043266296, 0.9997993111610413, 0.9999293088912964, 0.8550711274147034, 0.9995637536048889, 0.9999563694000244]",License Plate,59L189415,Vietnam,0.9999994039535522,lp_train_6756
6768,NA,NA,NA,NA,NA,NA,NA,lp_train_6757
6769,NA,NA,NA,NA,NA,NA,NA,lp_train_6758
6770,NA,NA,NA,NA,NA,NA,NA,lp_train_6759
6771,"[2, 93, 2, 27]","[0.021052631578947368, 0.9789473684210527, 0.06060606060606061, 0.8181818181818182]","[0.9998855590820312, 0.9999573230743408, 0.9999936819076538, 0.9999723434448242, 0.999876856803894, 0.9999310970306396, 0.9999717473983765, 0.9999510049819946, 0.9999984502792358, 0.9999992847442627]",License Plate,51A69172,Vietnam,0.9999997615814209,lp_train_676
6772,"[0, 75, 3, 64]","[0.0, 0.9868421052631579, 0.045454545454545456, 0.9696969696969697]","[0.9998518228530884, 0.9999275207519531, 0.9999299049377441, 0.999803364276886, 0.999832272529602, 0.999961256980896, 0.9999369382858276, 0.9999635219573975, 0.999869704246521, 0.9999769926071167]",License Plate,52N52030,Vietnam,0.9999990463256836,lp_train_6760
6773,"[0, 81, 2, 69]","[0.0, 0.9759036144578314, 0.027777777777777776, 0.9583333333333334]","[0.9988405108451843, 0.9999188184738159, 0.9998308420181274, 0.9999799728393555, 0.9999220371246338, 0.9997597336769104, 0.9995193481445312, 0.9998703002929688, 0.9998437166213989, 0.9999213218688965]",License Plate,82H108866,Vietnam,0.9999902248382568,lp_train_6761
6774,NA,NA,NA,NA,NA,NA,NA,lp_train_6762
6775,"[4, 79, 9, 67]","[0.04395604395604396, 0.8681318681318682, 0.1323529411764706, 0.9852941176470589]","[0.993684709072113, 0.999618649482727, 0.9998859167098999, 0.9994789958000183, 0.9999494552612305, 0.9998825788497925, 0.9998100399971008, 0.9998263716697693, 0.9998420476913452, 0.9997424483299255]",License Plate,60F201949,Vietnam,1.0,lp_train_6763
6776,NA,NA,NA,NA,NA,NA,NA,lp_train_6764
6777,NA,NA,NA,NA,NA,NA,NA,lp_train_6765
6778,NA,NA,NA,NA,NA,NA,NA,lp_train_6766
6779,NA,NA,NA,NA,NA,NA,NA,lp_train_6767
6780,"[8, 81, 11, 67]","[0.0898876404494382, 0.9101123595505618, 0.15714285714285714, 0.9571428571428572]","[0.9999316930770874, 0.9999610185623169, 0.9999796152114868, 0.9990488886833191, 0.9997372031211853, 0.999690055847168, 0.9999728202819824, 0.9999059438705444, 0.9998818635940552, 0.999893307685852]",License Plate,60C161975,Vietnam,0.9999996423721313,lp_train_6768
6781,NA,NA,NA,NA,NA,NA,NA,lp_train_6769
6782,"[1, 102, 4, 28]","[0.009523809523809525, 0.9714285714285714, 0.14285714285714285, 1.0]","[0.9998753070831299, 0.9999375343322754, 0.999464213848114, 0.9999520778656006, 0.9998794794082642, 0.9997254014015198, 0.9994895458221436, 0.9999544620513916, 0.9999837875366211, 0.9999932050704956]",License Plate,51F16159,Vietnam,0.9999992847442627,lp_train_677
6783,"[12, 90, 11, 78]","[0.13043478260869565, 0.9782608695652174, 0.13580246913580246, 0.9629629629629629]","[0.9997702240943909, 0.9997499585151672, 0.9998921155929565, 0.9996886253356934, 0.9995794892311096, 0.9998492002487183, 0.9997835755348206, 0.9997374415397644, 0.9995627999305725, 0.9998859167098999]",License Plate,63S20246,Vietnam,0.9999409914016724,lp_train_6770
6784,"[5, 81, 6, 67]","[0.05813953488372093, 0.9418604651162791, 0.08, 0.8933333333333333]","[0.9997909665107727, 0.9999333620071411, 0.999710738658905, 0.999853253364563, 0.9999146461486816, 0.9997820258140564, 0.9998584985733032, 0.99994957447052, 0.9999189376831055, 0.9999819993972778]",License Plate,59X294270,Vietnam,0.9999997615814209,lp_train_6771
6785,"[8, 91, 6, 76]","[0.08421052631578947, 0.9578947368421052, 0.075, 0.95]","[0.9998445510864258, 0.8630214333534241, 0.9999071359634399, 0.9995996356010437, 0.9999139308929443, 0.9998028874397278, 0.9998244643211365, 0.9988773465156555, 0.998816967010498, 0.9999102354049683]",License Plate,50K201224,Vietnam,0.9999918937683105,lp_train_6772
6786,NA,NA,NA,NA,NA,NA,NA,lp_train_6773
6787,"[0, 85, 0, 66]","[0.0, 1.0, 0.0, 0.9428571428571428]","[0.9999070167541504, 0.9998958110809326, 0.9999812841415405, 0.9994358420372009, 0.9999092817306519, 0.999953031539917, 0.999873161315918, 0.9996583461761475, 0.9998997449874878, 0.9999568462371826]",License Plate,59L100246,Vietnam,0.9999982118606567,lp_train_6774
6788,NA,NA,NA,NA,NA,NA,NA,lp_train_6775
6789,"[0, 83, 4, 77]","[0.0, 0.9880952380952381, 0.05128205128205128, 0.9871794871794872]","[0.9998031258583069, 0.9999240636825562, 0.9996904134750366, 0.9997983574867249, 0.9996771812438965, 0.9997779726982117, 0.9995889067649841, 0.9999005794525146, 0.9997984766960144, 0.9999759197235107]",License Plate,59V245506,Vietnam,0.9999994039535522,lp_train_6776
6790,NA,NA,NA,NA,NA,NA,NA,lp_train_6777
6791,"[7, 90, 7, 74]","[0.07368421052631578, 0.9473684210526315, 0.0945945945945946, 1.0]","[0.9998546838760376, 0.9996521472930908, 0.9999010562896729, 0.9998846054077148, 0.9999270439147949, 0.9999271631240845, 0.9998542070388794, 0.9998832941055298, 0.999896764755249, 0.9999788999557495]",License Plate,66H60786,Vietnam,0.9999958276748657,lp_train_6778
6792,NA,NA,NA,NA,NA,NA,NA,lp_train_6779
6793,"[0, 99, 0, 27]","[0.0, 0.9705882352941176, 0.0, 0.9642857142857143]","[0.999955415725708, 0.9998970031738281, 0.9998902082443237, 0.999974250793457, 0.9999781847000122, 0.9998760223388672, 0.9999874830245972, 0.9999608993530273, 0.9999977350234985, 0.9999994039535522]",License Plate,51G10209,Vietnam,0.9999998807907104,lp_train_678
6794,"[0, 87, 1, 73]","[0.0, 0.9886363636363636, 0.013513513513513514, 0.9864864864864865]","[0.9997901320457458, 0.999948263168335, 0.9995538592338562, 0.9996815919876099, 0.9998598098754883, 0.9997830986976624, 0.9998912811279297, 0.999954104423523, 0.9991565942764282, 0.999738872051239]",License Plate,52T56177,Vietnam,0.9999990463256836,lp_train_6780
6795,"[5, 72, 2, 59]","[0.0641025641025641, 0.9230769230769231, 0.030303030303030304, 0.8939393939393939]","[0.9998478889465332, 0.9998948574066162, 0.9981198906898499, 0.999954342842102, 0.9998830556869507, 0.9998997449874878, 0.9999350309371948, 0.999951958656311, 0.9999613761901855, 0.9999297857284546]",License Plate,59M146204,Vietnam,0.9999896287918091,lp_train_6781
6796,NA,NA,NA,NA,NA,NA,NA,lp_train_6782
6797,NA,NA,NA,NA,NA,NA,NA,lp_train_6783
6798,"[0, 88, 5, 77]","[0.0, 1.0, 0.0641025641025641, 0.9871794871794872]","[0.9998444318771362, 0.9999181032180786, 0.9998884201049805, 0.9999843835830688, 0.9998401403427124, 0.9998657703399658, 0.9999336004257202, 0.9998486042022705, 0.9998127818107605, 0.9999721050262451]",License Plate,59U184366,Vietnam,0.9999971389770508,lp_train_6784
6799,NA,NA,NA,NA,NA,NA,NA,lp_train_6785
6800,"[5, 66, 8, 56]","[0.07142857142857142, 0.9428571428571428, 0.14035087719298245, 0.9824561403508771]","[0.9990695118904114, 0.9998353719711304, 0.9998067021369934, 0.9793603420257568, 0.999744713306427, 0.9999446868896484, 0.9998999834060669, 0.9997621178627014, 0.9998582601547241, 0.9999487400054932]",License Plate,59F170424,Vietnam,0.9999998807907104,lp_train_6786
6801,"[9, 71, 9, 56]","[0.11688311688311688, 0.922077922077922, 0.13432835820895522, 0.835820895522388]","[0.9996079802513123, 0.9997854828834534, 0.9999281167984009, 0.9956861734390259, 0.9996156692504883, 0.9999423027038574, 0.9990204572677612, 0.9997887015342712, 0.9999247789382935, 0.9997543692588806]",License Plate,59E100179,Vietnam,0.9999996423721313,lp_train_6787
6802,"[3, 78, 11, 55]","[0.0375, 0.975, 0.14864864864864866, 0.7432432432432432]","[0.9997726082801819, 0.9998283386230469, 0.9999203681945801, 0.9996767044067383, 0.9990783929824829, 0.999797523021698, 0.9992092847824097, 0.9974967837333679, 0.4476569592952728, 0.9999701976776123]",License Plate,59P197255,Vietnam,0.9999333620071411,lp_train_6788
6803,NA,NA,NA,NA,NA,NA,NA,lp_train_6789
6804,"[2, 95, 0, 25]","[0.02040816326530612, 0.9693877551020408, 0.0, 1.0]","[0.9999234676361084, 0.9999593496322632, 0.9997839331626892, 0.9999619722366333, 0.9999372959136963, 0.9998428821563721, 0.9999886751174927, 0.9999657869338989, 0.9999988079071045, 0.9999997615814209]",License Plate,51G10209,Vietnam,0.9999997615814209,lp_train_679
6805,"[0, 91, 0, 80]","[0.0, 0.900990099009901, 0.0, 0.9090909090909091]","[0.9994341731071472, 0.999886155128479, 0.9999384880065918, 0.9999828338623047, 0.9999074935913086, 0.9996113181114197, 0.9995630383491516, 0.9998291730880737, 0.9998713731765747, 0.9999693632125854]",License Plate,82H108866,Vietnam,0.9999675750732422,lp_train_6790
6806,"[0, 91, 1, 75]","[0.0, 0.9891304347826086, 0.01282051282051282, 0.9615384615384616]","[0.9998830556869507, 0.9996517896652222, 0.9999171495437622, 0.9999114274978638, 0.9998132586479187, 0.9999077320098877, 0.9999452829360962, 0.9998869895935059, 0.9999405145645142, 0.9999697208404541]",License Plate,51F91341,Vietnam,0.999991774559021,lp_train_6791
6807,"[9, 74, 7, 58]","[0.1125, 0.925, 0.109375, 0.90625]","[0.9998983144760132, 0.999927282333374, 0.999948263168335, 0.9998859167098999, 0.9996851682662964, 0.9998393058776855, 0.9986009001731873, 0.9991359114646912, 0.9998106360435486, 0.9998925924301147]",License Plate,60C200684,Vietnam,0.9999998807907104,lp_train_6792
6808,NA,NA,NA,NA,NA,NA,NA,lp_train_6793
6809,NA,NA,NA,NA,NA,NA,NA,lp_train_6794
6810,"[8, 85, 8, 72]","[0.0851063829787234, 0.9042553191489362, 0.10666666666666667, 0.96]","[0.9997957348823547, 0.9998947381973267, 0.9999659061431885, 0.999542236328125, 0.9997171759605408, 0.999764621257782, 0.9996391534805298, 0.9994631409645081, 0.9991807341575623, 0.999883770942688]",License Plate,59C244333,Vietnam,0.9999998807907104,lp_train_6795
6811,NA,NA,NA,NA,NA,NA,NA,lp_train_6796
6812,"[8, 91, 11, 72]","[0.08247422680412371, 0.9381443298969072, 0.1527777777777778, 1.0]","[0.999765932559967, 0.999864935874939, 0.9987974166870117, 0.9998050332069397, 0.9998133778572083, 0.9997668862342834, 0.9997221827507019, 0.9997455477714539, 0.9997280240058899, 0.999987006187439]",License Plate,59T146685,Vietnam,1.0,lp_train_6797
6813,NA,NA,NA,NA,NA,NA,NA,lp_train_6798
6814,"[10, 91, 13, 78]","[0.10638297872340426, 0.9680851063829787, 0.16666666666666666, 1.0]","[0.9998461008071899, 0.9999197721481323, 0.9994456171989441, 0.9994626641273499, 0.999656081199646, 0.99986732006073, 0.9999130964279175, 0.9999594688415527, 0.999864935874939, 0.9999529123306274]",License Plate,59H146704,Vietnam,0.9999998807907104,lp_train_6799
6815,"[0, 99, 0, 28]","[0.0, 0.99, 0.0, 1.0]","[0.9999630451202393, 0.9997168183326721, 0.9999910593032837, 0.9999902248382568, 0.999828577041626, 0.9999319314956665, 0.9999023675918579, 0.9997861981391907, 0.9999951124191284, 0.9999992847442627]",License Plate,48A02866,Vietnam,1.0,lp_train_680
6816,"[4, 66, 5, 53]","[0.05555555555555555, 0.9166666666666666, 0.09259259259259259, 0.9814814814814815]","[0.9987768530845642, 0.9656106233596802, 0.9991138577461243, 0.9997918009757996, 0.99974125623703, 0.9997005462646484, 0.999980092048645, 0.9996792078018188, 0.9998924732208252, 0.9999549388885498]",License Plate,59P186084,Vietnam,1.0,lp_train_6800
6817,NA,NA,NA,NA,NA,NA,NA,lp_train_6801
6818,"[11, 90, 10, 68]","[0.11702127659574468, 0.9574468085106383, 0.136986301369863, 0.9315068493150684]","[0.999782145023346, 0.9998437166213989, 0.9999346733093262, 0.9997163414955139, 0.9997275471687317, 0.9999065399169922, 0.9999275207519531, 0.9998449087142944, 0.9998780488967896, 0.999914288520813]",License Plate,59C252795,Vietnam,0.9999879598617554,lp_train_6802
6819,NA,NA,NA,NA,NA,NA,NA,lp_train_6803
6820,NA,NA,NA,NA,NA,NA,NA,lp_train_6804
6821,"[10, 96, 6, 77]","[0.09523809523809523, 0.9142857142857143, 0.07792207792207792, 1.0]","[0.9997866749763489, 0.9999428987503052, 0.9999324083328247, 0.9998241066932678, 0.9998778104782104, 0.9997878670692444, 0.9998824596405029, 0.999664306640625, 0.9999254941940308, 0.9999420642852783]",License Plate,59S208082,Vietnam,0.9999985694885254,lp_train_6805
6822,"[6, 75, 8, 60]","[0.0759493670886076, 0.9493670886075949, 0.11594202898550725, 0.8695652173913043]","[0.9997779726982117, 0.9998843669891357, 0.9997591376304626, 0.999922513961792, 0.9999368190765381, 0.9974415302276611, 0.9999054670333862, 0.9928780198097229, 0.9997900128364563, 0.9999032020568848]",License Plate,59P231316,Vietnam,1.0,lp_train_6806
6823,"[1, 89, 3, 74]","[0.011235955056179775, 1.0, 0.04, 0.9866666666666667]","[0.999859094619751, 0.9996564388275146, 0.999133288860321, 0.9985878467559814, 0.999638557434082, 0.9997256398200989, 0.9999343156814575, 0.9996362924575806, 0.999923586845398, 0.9999759197235107]",License Plate,59M107790,Vietnam,0.9999862909317017,lp_train_6807
6824,"[7, 69, 6, 53]","[0.0945945945945946, 0.9324324324324325, 0.10714285714285714, 0.9464285714285714]","[0.6077280044555664, 0.6710538864135742, 0.9987861514091492, 0.9950655102729797, 0.9993925094604492, 0.9993663430213928, 0.9997534155845642, 0.9996647834777832, 0.9997194409370422, 0.9994738698005676]",License Plate,35L187760,Vietnam,0.9992755055427551,lp_train_6808
6825,"[8, 90, 8, 73]","[0.08080808080808081, 0.9090909090909091, 0.10666666666666667, 0.9733333333333334]","[0.999854326248169, 0.9998712539672852, 0.9998911619186401, 0.9999074935913086, 0.9999567270278931, 0.9999165534973145, 0.9999630451202393, 0.9998763799667358, 0.9999536275863647, 0.9997617602348328]",License Plate,63B957926,Vietnam,0.9999982118606567,lp_train_6809
6826,"[1, 98, 2, 30]","[0.010101010101010102, 0.98989898989899, 0.06451612903225806, 0.967741935483871]","[0.9999135732650757, 0.9999408721923828, 0.9994150400161743, 0.9998559951782227, 0.9996997117996216, 0.999723494052887, 0.9998002648353577, 0.9998955726623535, 0.9999910593032837, 0.9999945163726807]",License Plate,52Z9755,Vietnam,0.9998846054077148,lp_train_681
6827,NA,NA,NA,NA,NA,NA,NA,lp_train_6810
6828,NA,NA,NA,NA,NA,NA,NA,lp_train_6811
6829,"[1, 77, 2, 64]","[0.012987012987012988, 1.0, 0.030303030303030304, 0.9696969696969697]","[0.9999339580535889, 0.9999052286148071, 0.9999014139175415, 0.9990525841712952, 0.9999611377716064, 0.9998218417167664, 0.9999179840087891, 0.9990314245223999, 0.9998939037322998, 0.9999436140060425]",License Plate,67G106716,Vietnam,0.9999721050262451,lp_train_6812
6830,"[8, 93, 6, 59]","[0.08421052631578947, 0.9789473684210527, 0.07142857142857142, 0.7023809523809523]","[0.9998290538787842, 0.9999344348907471, 0.9998937845230103, 0.9999395608901978, 0.9657034277915955, 0.9925164580345154, 0.999276340007782, 0.9800058603286743, 0.7290300130844116, 0.9999369382858276]",License Plate,59Y10252,Vietnam,0.9999945163726807,lp_train_6813
6831,NA,NA,NA,NA,NA,NA,NA,lp_train_6814
6832,"[0, 86, 5, 76]","[0.0, 0.9772727272727273, 0.06329113924050633, 0.9620253164556962]","[0.9999246597290039, 0.9999545812606812, 0.9999446868896484, 0.9998921155929565, 0.9999421834945679, 0.9999034404754639, 0.9998831748962402, 0.9999841451644897, 0.9999542236328125, 0.9999818801879883]",License Plate,54T20810,Vietnam,0.9999974966049194,lp_train_6815
6833,NA,NA,NA,NA,NA,NA,NA,lp_train_6816
6834,"[0, 89, 0, 75]","[0.0, 0.9368421052631579, 0.0, 0.9615384615384616]","[0.9999494552612305, 0.999768078327179, 0.9998944997787476, 0.9999637603759766, 0.9995132684707642, 0.9994640946388245, 0.9995428323745728, 0.9994305968284607, 0.9998268485069275, 0.9999629259109497]",License Plate,49B123354,Vietnam,0.9999953508377075,lp_train_6817
6835,NA,NA,NA,NA,NA,NA,NA,lp_train_6818
6836,"[2, 95, 1, 80]","[0.021052631578947368, 1.0, 0.0125, 1.0]","[0.9998276233673096, 0.9999722242355347, 0.9998769760131836, 0.9998955726623535, 0.9998677968978882, 0.9997480511665344, 0.9998757839202881, 0.9998987913131714, 0.9999637603759766, 0.9999775886535645]",License Plate,59X268327,Vietnam,0.9999969005584717,lp_train_6819
6837,"[1, 98, 3, 30]","[0.009900990099009901, 0.9702970297029703, 0.09375, 0.9375]","[0.9998898506164551, 0.9999322891235352, 0.9996100068092346, 0.9999408721923828, 0.9996992349624634, 0.9996647834777832, 0.9998261332511902, 0.9998512268066406, 0.9999878406524658, 0.9999958276748657]",License Plate,52Z9755,Vietnam,0.9997232556343079,lp_train_682
6838,NA,NA,NA,NA,NA,NA,NA,lp_train_6820
6839,NA,NA,NA,NA,NA,NA,NA,lp_train_6821
6840,"[8, 94, 4, 74]","[0.07766990291262135, 0.912621359223301, 0.05405405405405406, 1.0]","[0.9997652173042297, 0.9999233484268188, 0.9998981952667236, 0.9982444047927856, 0.999963641166687, 0.9998347759246826, 0.9999481439590454, 0.9999356269836426, 0.999893307685852, 0.9999254941940308]",License Plate,59N101425,Vietnam,1.0,lp_train_6822
6841,NA,NA,NA,NA,NA,NA,NA,lp_train_6823
6842,NA,NA,NA,NA,NA,NA,NA,lp_train_6824
6843,"[6, 80, 7, 64]","[0.06976744186046512, 0.9302325581395349, 0.10144927536231885, 0.927536231884058]","[0.9998302459716797, 0.9998353719711304, 0.9994598031044006, 0.998768150806427, 0.9999366998672485, 0.9995946288108826, 0.9999469518661499, 0.9998981952667236, 0.9996901750564575, 0.9999828338623047]",License Plate,59U178039,Vietnam,0.9999935626983643,lp_train_6825
6844,"[3, 81, 0, 65]","[0.037037037037037035, 1.0, 0.0, 0.9154929577464789]","[0.9998759031295776, 0.9999407529830933, 0.9999693632125854, 0.9997376799583435, 0.9999054670333862, 0.9998489618301392, 0.9997121691703796, 0.9999574422836304, 0.999951958656311, 0.999988317489624]",License Plate,60FL7420,Vietnam,0.9999953508377075,lp_train_6826
6845,NA,NA,NA,NA,NA,NA,NA,lp_train_6827
6846,NA,NA,NA,NA,NA,NA,NA,lp_train_6828
6847,NA,NA,NA,NA,NA,NA,NA,lp_train_6829
6848,"[1, 92, 3, 28]","[0.010638297872340425, 0.9787234042553191, 0.08823529411764706, 0.8235294117647058]","[0.999840497970581, 0.9999117851257324, 0.9994754195213318, 0.9998598098754883, 0.9998886585235596, 0.9998588562011719, 0.9998787641525269, 0.9999094009399414, 0.9999997615814209, 0.9999998807907104]",License Plate,51F59881,Vietnam,1.0,lp_train_683
