,bbox,confidence,label,text,region,region_confidence,file_path
2337,"[2, 127, 4, 37]","[0.9930554032325745, 0.9786143898963928, 0.8753765225410461, 0.9917117357254028, 0.9967576861381531, 0.967286229133606, 0.7607054710388184, 0.9657017588615417, 0.9990901947021484, 0.9994213581085205]",License Plate,GRILLAA,Australia,0.46536117792129517,lp_train_4810
2338,NA,NA,NA,NA,NA,NA,lp_train_6363
2339,"[1, 234, 0, 63]","[0.7684462070465088, 0.5952085852622986, 0.8909507989883423, 0.8754631876945496, 0.8483905792236328, 0.9254122972488403, 0.939810037612915, 0.9965803027153015, 0.9998093247413635, 0.9998764991760254]",License Plate,S200OKR,Ukraine,0.5248574018478394,lp_train_4789
2340,"[0, 162, 0, 37]","[0.999908447265625, 0.9999176263809204, 0.9999986886978149, 0.9999070167541504, 0.9999918937683105, 0.9996351003646851, 0.9935051202774048, 0.9999918937683105, 0.9999979734420776, 0.9999971389770508]",License Plate,CZ17KOD,United Kingdom,0.9996790885925293,lp_train_3842
2341,"[2, 80, 5, 29]","[0.9997326731681824, 0.9997488856315613, 0.9996353387832642, 0.9998834133148193, 0.9998144507408142, 0.9997120499610901, 0.9866999387741089, 0.9999040365219116, 0.9999961853027344, 0.9999979734420776]",License Plate,51F16159,Vietnam,0.9999973773956299,lp_train_2623
2342,NA,NA,NA,NA,NA,NA,lp_train_5976
2343,"[2, 91, 1, 24]","[0.999755322933197, 0.9999077320098877, 0.9997382760047913, 0.9999098777770996, 0.9999438524246216, 0.9998518228530884, 0.9998712539672852, 0.9997705817222595, 0.9999960660934448, 0.9999986886978149]",License Plate,51G20536,Vietnam,0.9999980926513672,lp_train_1086
2344,NA,NA,NA,NA,NA,NA,lp_train_6804
2345,"[5, 100, 1, 24]","[0.9999359846115112, 0.9999516010284424, 0.9997922778129578, 0.9999600648880005, 0.999776303768158, 0.9999887943267822, 0.9999376535415649, 0.9999239444732666, 0.9999982118606567, 0.999998927116394]",License Plate,51F63034,Vietnam,1.0,lp_train_1057
2346,"[2, 78, 1, 19]","[0.9998216032981873, 0.9998613595962524, 0.9995613694190979, 0.9999669790267944, 0.9999023675918579, 0.9997472167015076, 0.9998703002929688, 0.9998958110809326, 0.9998944997787476, 0.999987006187439]",License Plate,51G00672,Vietnam,0.9999983310699463,lp_train_468
2347,NA,NA,NA,NA,NA,NA,lp_train_6373
2348,"[0, 83, 3, 73]","[0.9996250867843628, 0.999836802482605, 0.9999024868011475, 0.9980571866035461, 0.9998028874397278, 0.9998425245285034, 0.9999411106109619, 0.9996505975723267, 0.999930739402771, 0.9999614953994751]",License Plate,84G122593,Vietnam,0.9991869330406189,lp_train_5693
2349,NA,NA,NA,NA,NA,NA,lp_train_6202
2350,NA,NA,NA,NA,NA,NA,lp_train_3741
2351,NA,NA,NA,NA,NA,NA,lp_train_5035
2352,NA,NA,NA,NA,NA,NA,lp_train_3915
2353,"[2, 76, 10, 40]","[0.993925154209137, 0.9998816251754761, 0.9995299577713013, 0.9999237060546875, 0.9998379945755005, 0.9999064207077026, 0.9996010661125183, 0.9998019337654114, 0.9999954700469971, 0.9999983310699463]",License Plate,51G48154,Vietnam,0.9999996423721313,lp_train_3249
2354,"[2, 78, 3, 20]","[0.9981325268745422, 0.9999512434005737, 0.9997840523719788, 0.9999258518218994, 0.9999215602874756, 0.9994751811027527, 0.9999538660049438, 0.9999638795852661, 0.9999949932098389, 0.9999974966049194]",License Plate,51G21670,Vietnam,0.9999991655349731,lp_train_1288
2355,"[0, 95, 2, 29]","[0.9995874762535095, 0.9999321699142456, 0.9998786449432373, 0.9999291896820068, 0.9999202489852905, 0.9999245405197144, 0.9997429251670837, 0.9998514652252197, 0.9999818801879883, 0.9999948740005493]",License Plate,51G48154,Vietnam,0.9999998807907104,lp_train_1094
2356,"[0, 52, 6, 34]","[0.9712085723876953, 0.9998225569725037, 0.9915926456451416, 0.9997593760490417, 0.9996104836463928, 0.9993818998336792, 0.9996734857559204, 0.9999020099639893, 0.999958872795105, 0.9999868869781494]",License Plate,7Y27924,United States,0.9940541386604309,lp_train_4198
2357,"[0, 95, 1, 29]","[0.9939836859703064, 0.9999711513519287, 0.999995231628418, 0.9999299049377441, 0.9998946189880371, 0.9998773336410522, 0.9999237060546875, 0.9999277591705322, 0.9999980926513672, 0.9999985694885254]",License Plate,51A77529,Vietnam,0.9999998807907104,lp_train_1282
2358,"[2, 137, 1, 29]","[0.9988627433776855, 0.9999634027481079, 0.999993085861206, 0.9999767541885376, 0.9999287128448486, 0.9999556541442871, 0.9999924898147583, 0.9998828172683716, 0.9999946355819702, 0.9999971389770508]",License Plate,51A96141,Vietnam,1.0,lp_train_2442
2359,NA,NA,NA,NA,NA,NA,lp_train_5943
2360,NA,NA,NA,NA,NA,NA,lp_train_4747
2361,"[4, 138, 0, 31]","[0.9998125433921814, 0.9999868869781494, 0.9999974966049194, 0.9999558925628662, 0.9999266862869263, 0.9999850988388062, 0.9999629259109497, 0.9998834133148193, 0.9999872446060181, 0.999997615814209]",License Plate,51A72078,Vietnam,0.9999998807907104,lp_train_2192
2362,"[1, 91, 3, 79]","[0.9999107122421265, 0.9998045563697815, 0.9997859597206116, 0.9995561242103577, 0.9998424053192139, 0.9999284744262695, 0.9999387264251709, 0.9999709129333496, 0.9998379945755005, 0.9999936819076538]",License Plate,59U172979,Vietnam,0.9999954700469971,lp_train_5368
2363,"[0, 42, 0, 14]","[0.968972384929657, 0.9995575547218323, 0.9983887672424316, 0.9128649234771729, 0.9975211024284363, 0.9942928552627563, 0.9991884827613831, 0.9989701509475708, 0.9993021488189697, 0.9999680519104004]",License Plate,51FD7973,Vietnam,0.9995779395103455,lp_train_3598
2364,NA,NA,NA,NA,NA,NA,lp_train_4190
2365,"[1, 85, 0, 22]","[0.9998425245285034, 0.9999390840530396, 0.9996435642242432, 0.9999403953552246, 0.999933123588562, 0.9998754262924194, 0.9991030693054199, 0.9998606443405151, 0.999896764755249, 0.9999809265136719]",License Plate,51F21255,Vietnam,0.9999997615814209,lp_train_1009
2366,"[0, 199, 0, 92]","[0.99982088804245, 0.9998874664306641, 0.999874472618103, 0.9999268054962158, 0.9996269941329956, 0.9998044371604919, 0.9993723034858704, 0.9999659061431885, 0.9999619722366333, 0.9999805688858032]",License Plate,695299,United States,0.999660849571228,lp_train_3875
2367,"[1, 108, 0, 57]","[0.9998922348022461, 0.9999217987060547, 0.9997554421424866, 0.9999027252197266, 0.9997499585151672, 0.9998384714126587, 0.9999905824661255, 0.9999983310699463, 0.9999985694885254, 0.9999988079071045]",License Plate,LTM378,United States,0.8205154538154602,lp_train_4021
2368,NA,NA,NA,NA,NA,NA,lp_train_6955
2369,"[10, 85, 12, 67]","[0.9270595908164978, 0.9983242154121399, 0.9239194989204407, 0.9997829794883728, 0.9998606443405151, 0.9999356269836426, 0.9999690055847168, 0.9999076128005981, 0.9996115565299988, 0.9999428987503052]",License Plate,60N49407,Vietnam,0.999775230884552,lp_train_5617
2370,NA,NA,NA,NA,NA,NA,lp_train_5009
2371,"[0, 99, 1, 30]","[0.9955326318740845, 0.9999127388000488, 0.9997493624687195, 0.9999308586120605, 0.9998384714126587, 0.9997212290763855, 0.9997726082801819, 0.9997902512550354, 0.9999810457229614, 0.9999940395355225]",License Plate,51G51292,Vietnam,0.9999978542327881,lp_train_2150
2372,"[4, 93, 2, 27]","[0.9999033212661743, 0.9999550580978394, 0.9997593760490417, 0.9999685287475586, 0.9998908042907715, 0.9998570680618286, 0.9999467134475708, 0.9999032020568848, 0.9999884366989136, 0.9999959468841553]",License Plate,51G00672,Vietnam,0.9999977350234985,lp_train_1403
2373,NA,NA,NA,NA,NA,NA,lp_train_6729
2374,NA,NA,NA,NA,NA,NA,lp_train_6213
2375,"[3, 53, 2, 32]","[0.9997207522392273, 0.9999018907546997, 0.9998359680175781, 0.9950470924377441, 0.9959238767623901, 0.9996155500411987, 0.9997962117195129, 0.9994673132896423, 0.9999388456344604, 0.9999681711196899]",License Plate,59S114883,Vietnam,0.9999980926513672,lp_train_5865
2376,"[6, 263, 0, 111]","[0.9999301433563232, 0.9998596906661987, 0.9999762773513794, 0.9998182654380798, 0.9999105930328369, 0.9998538494110107, 0.9996697902679443, 0.9999992847442627, 0.9999997615814209, 0.9999997615814209]",License Plate,NH54YLV,United Kingdom,0.9998351335525513,lp_train_4644
2377,"[0, 91, 1, 37]","[0.9999091625213623, 0.9999252557754517, 0.9995513558387756, 0.9999334812164307, 0.9999222755432129, 0.9999455213546753, 0.9996978044509888, 0.9998584985733032, 0.999991774559021, 0.9999971389770508]",License Plate,51G48154,Vietnam,0.9999997615814209,lp_train_3329
2378,"[1, 124, 0, 26]","[0.999800980091095, 0.9998444318771362, 0.9995781779289246, 0.9998077750205994, 0.9998743534088135, 0.9999706745147705, 0.999717652797699, 0.9995075464248657, 0.99998939037323, 0.9999979734420776]",License Plate,51F59011,Vietnam,0.9999997615814209,lp_train_2545
2379,"[4, 81, 12, 73]","[0.9987527132034302, 0.9998258948326111, 0.8250585794448853, 0.9964334964752197, 0.999737560749054, 0.9995143413543701, 0.999893069267273, 0.9992115497589111, 0.9999276399612427, 0.9999794960021973]",License Plate,59T146457,Vietnam,1.0,lp_train_5651
2380,"[2, 88, 1, 25]","[0.9978526830673218, 0.984791100025177, 0.9957222938537598, 0.9986177682876587, 0.9987189769744873, 0.999525785446167, 0.9994305968284607, 0.9988266825675964, 0.9999853372573853, 0.9999948740005493]",License Plate,51F78396,Vietnam,0.9999977350234985,lp_train_1520
2381,"[3, 111, 0, 27]","[0.97999107837677, 0.9987333416938782, 0.9730634689331055, 0.9965983033180237, 0.9990069270133972, 0.9981454610824585, 0.9931496977806091, 0.9984525442123413, 0.9770508408546448, 0.9999910593032837]",License Plate,DL7CN5617,Malta,0.7325904369354248,lp_train_3876
2382,"[0, 32, 2, 11]","[0.7239311933517456, 0.9053907990455627, 0.3796064853668213, 0.47230494022369385, 0.4678747057914734, 0.6870706677436829, 0.4463181793689728, 0.995008111000061, 0.9999111890792847, 0.999971866607666]",License Plate,IF778BW,Serbia,0.6233738660812378,lp_train_2556
2383,"[7, 79, 8, 67]","[0.9998735189437866, 0.999923586845398, 0.9999071359634399, 0.9996065497398376, 0.9999158382415771, 0.9998471736907959, 0.9999464750289917, 0.9999386072158813, 0.9995273351669312, 0.999929666519165]",License Plate,54S89169,Vietnam,0.9999927282333374,lp_train_5747
2384,"[14, 101, 4, 37]","[0.9993731379508972, 0.9999192953109741, 0.9998642206192017, 0.9999849796295166, 0.9999662637710571, 0.9999603033065796, 0.9999079704284668, 0.9998480081558228, 0.9999884366989136, 0.9999960660934448]",License Plate,51G10096,Vietnam,0.9999997615814209,lp_train_3182
2385,NA,NA,NA,NA,NA,NA,lp_train_6135
2386,"[18, 86, 1, 34]","[0.9880993962287903, 0.9584408402442932, 0.9988818764686584, 0.9989941716194153, 0.9978085160255432, 0.9943596720695496, 0.9972232580184937, 0.9996594190597534, 0.9999183416366577, 0.9999101161956787]",License Plate,G37307,Spain,0.5032718777656555,lp_train_3012
2387,NA,NA,NA,NA,NA,NA,lp_train_5851
2388,"[3, 109, 0, 25]","[0.999745786190033, 0.999942421913147, 0.9997667670249939, 0.9999929666519165, 0.999894380569458, 0.9998793601989746, 0.9999210834503174, 0.9999369382858276, 0.9999121427536011, 0.9999911785125732]",License Plate,51G01177,Vietnam,1.0,lp_train_944
2389,"[2, 97, 2, 27]","[0.9996836185455322, 0.9998598098754883, 0.9993589520454407, 0.9998540878295898, 0.9994799494743347, 0.9997467398643494, 0.9999091625213623, 0.999927282333374, 0.9999815225601196, 0.9999963045120239]",License Plate,51F44614,Vietnam,1.0,lp_train_881
2390,"[1, 37, 1, 11]","[0.8252825140953064, 0.9906326532363892, 0.9418911933898926, 0.7823848724365234, 0.5088905692100525, 0.9966809153556824, 0.5638768076896667, 0.94342440366745, 0.9999637603759766, 0.9999927282333374]",License Plate,61F06248,Vietnam,0.9970677495002747,lp_train_2471
2391,NA,NA,NA,NA,NA,NA,lp_train_6405
2392,"[3, 144, 14, 86]","[0.999854564666748, 0.9999476671218872, 0.9996292591094971, 0.999987006187439, 0.999817430973053, 0.9995052814483643, 0.9997580647468567, 0.9998825788497925, 0.9999943971633911, 0.9999988079071045]",License Plate,51F06532,Vietnam,1.0,lp_train_1957
2393,"[3, 98, 10, 63]","[0.9998661279678345, 0.9999192953109741, 0.9997448325157166, 0.9999321699142456, 0.9997344613075256, 0.9999207258224487, 0.9997726082801819, 0.9996963739395142, 0.9999834299087524, 0.9999960660934448]",License Plate,51F77836,Vietnam,0.9999996423721313,lp_train_3250
2394,"[1, 117, 4, 38]","[0.9999481439590454, 0.999872088432312, 0.9998681545257568, 0.9997666478157043, 0.99982750415802, 0.9998602867126465, 0.9994268417358398, 0.9999786615371704, 0.9999969005584717, 0.9999982118606567]",License Plate,30V3993,Vietnam,0.9999860525131226,lp_train_2247
2395,NA,NA,NA,NA,NA,NA,lp_train_235
2396,"[3, 108, 2, 39]","[0.9999222755432129, 0.9999784231185913, 0.9999961853027344, 0.9999638795852661, 0.9999833106994629, 0.9999028444290161, 0.9999414682388306, 0.9999727010726929, 0.9999842643737793, 0.9999966621398926]",License Plate,51A60216,Vietnam,0.9999996423721313,lp_train_2389
2397,"[0, 68, 0, 21]","[0.999863862991333, 0.9999518394470215, 0.9999912977218628, 0.999862790107727, 0.9998045563697815, 0.9999121427536011, 0.9999040365219116, 0.9998536109924316, 0.9999972581863403, 0.9999994039535522]",License Plate,60A35981,Vietnam,1.0,lp_train_1318
2398,NA,NA,NA,NA,NA,NA,lp_train_6657
2399,"[0, 105, 1, 31]","[0.9999349117279053, 0.9999524354934692, 0.9997560381889343, 0.9998667240142822, 0.9998314380645752, 0.9994426369667053, 0.9998290538787842, 0.9998279809951782, 0.999998927116394, 0.9999995231628418]",License Plate,51C59323,Vietnam,0.9999926090240479,lp_train_837
2400,"[1, 89, 3, 76]","[0.9999041557312012, 0.9999452829360962, 0.9999399185180664, 0.9998441934585571, 0.999931812286377, 0.9999167919158936, 0.9999047517776489, 0.9999793767929077, 0.9999465942382812, 0.9999794960021973]",License Plate,54T20810,Vietnam,0.999995231628418,lp_train_6754
2401,NA,NA,NA,NA,NA,NA,lp_train_2631
2402,"[5, 301, 10, 94]","[0.9999867677688599, 0.9999550580978394, 0.9997305274009705, 0.9996813535690308, 0.9995912909507751, 0.999508261680603, 0.999536395072937, 0.9999977350234985, 1.0, 1.0]",License Plate,WB362BO,Austria,1.0,lp_train_4937
2403,"[12, 153, 18, 90]","[0.9999507665634155, 0.9999362230300903, 0.9561331272125244, 0.9998606443405151, 0.9992930889129639, 0.999924898147583, 0.9999898672103882, 0.9999991655349731, 0.9999991655349731, 0.9999992847442627]",License Plate,AL0FIT,United States,0.9999644756317139,lp_train_4924
2404,"[24, 1122, 0, 514]","[0.9996706247329712, 0.9998278617858887, 0.6457078456878662, 0.9999278783798218, 0.9995743632316589, 0.999824583530426, 0.9998462200164795, 0.9999860525131226, 0.9999970197677612, 0.9999966621398926]",License Plate,HBF135D,Mexico,0.9997420907020569,lp_train_4161
2405,NA,NA,NA,NA,NA,NA,lp_train_6046
2406,NA,NA,NA,NA,NA,NA,lp_train_4295
2407,"[2, 90, 0, 51]","[0.9977700710296631, 0.9997895359992981, 0.9998769760131836, 0.9953438639640808, 0.9998143315315247, 0.9996547698974609, 0.9980800151824951, 0.9999181032180786, 0.9999926090240479, 0.9999957084655762]",License Plate,56N7186,Vietnam,0.9999808073043823,lp_train_2994
2408,NA,NA,NA,NA,NA,NA,lp_train_3374
2409,NA,NA,NA,NA,NA,NA,lp_train_6260
2410,"[0, 120, 6, 38]","[0.999864935874939, 0.999984860420227, 0.9999933242797852, 0.9999793767929077, 0.9999024868011475, 0.9999748468399048, 0.9999929666519165, 0.9999550580978394, 0.9999973773956299, 0.9999990463256836]",License Plate,51A96141,Vietnam,1.0,lp_train_2898
2411,"[1, 76, 7, 34]","[0.578665018081665, 0.9994227886199951, 0.9999921321868896, 0.9999911785125732, 0.9999624490737915, 0.9998936653137207, 0.9999756813049316, 0.9999203681945801, 0.9998947381973267, 0.9999815225601196]",License Plate,61A01204,Vietnam,0.9999991655349731,lp_train_2737
2412,"[0, 334, 0, 68]","[0.9983652234077454, 0.9810413718223572, 0.9817723035812378, 0.9443935751914978, 0.9575456380844116, 0.9732120633125305, 0.8955919146537781, 0.9986586570739746, 0.9999710321426392, 0.9999510049819946]",License Plate,2180127,Israel,0.7731609344482422,lp_train_3925
2413,NA,NA,NA,NA,NA,NA,lp_train_5407
2414,"[0, 42, 1, 11]","[0.6503133177757263, 0.5675700306892395, 0.9762099385261536, 0.6716330647468567, 0.9908549785614014, 0.66371750831604, 0.6351786255836487, 0.5513535141944885, 0.9995920062065125, 0.9998534917831421]",License Plate,51A99675,Vietnam,0.998392641544342,lp_train_1992
2415,"[0, 97, 3, 31]","[0.9997791647911072, 0.9998821020126343, 0.9997348189353943, 0.9998449087142944, 0.9999042749404907, 0.9999828338623047, 0.9997890591621399, 0.9997931122779846, 0.9999878406524658, 0.9999970197677612]",License Plate,51F59011,Vietnam,0.9999997615814209,lp_train_1687
2416,"[4, 101, 2, 30]","[0.9998856782913208, 0.9998840093612671, 0.9996964931488037, 0.9998806715011597, 0.9999176263809204, 0.999895453453064, 0.9999309778213501, 0.999896764755249, 0.9999992847442627, 0.9999997615814209]",License Plate,51F59881,Vietnam,0.9999997615814209,lp_train_1220
2417,NA,NA,NA,NA,NA,NA,lp_train_6366
2418,NA,NA,NA,NA,NA,NA,lp_train_6796
2419,NA,NA,NA,NA,NA,NA,lp_train_189
2420,NA,NA,NA,NA,NA,NA,lp_train_189
2421,NA,NA,NA,NA,NA,NA,lp_train_189
2422,"[0, 97, 1, 28]","[0.9991229176521301, 0.9999018907546997, 0.999718964099884, 0.9998927116394043, 0.9999139308929443, 0.9999834299087524, 0.9997559189796448, 0.9503318667411804, 0.9999581575393677, 0.9999936819076538]",License Plate,51F59011,Vietnam,1.0,lp_train_1259
2423,"[0, 171, 0, 137]","[0.9996750354766846, 0.9998289346694946, 0.9998903274536133, 0.9993031024932861, 0.9797424674034119, 0.995701253414154, 0.9998055100440979, 0.9953666925430298, 0.9992401599884033, 0.9998432397842407]",License Plate,71B119082,Vietnam,0.9999771118164062,lp_train_6959
2424,"[5, 71, 1, 47]","[0.9998810291290283, 0.9998964071273804, 0.9999749660491943, 0.9999016523361206, 0.9997511506080627, 0.9998273849487305, 0.9999524354934692, 0.9994344115257263, 0.9999204874038696, 0.9998637437820435]",License Plate,72C136087,Vietnam,0.9999964237213135,lp_train_5825
2425,NA,NA,NA,NA,NA,NA,lp_train_1109
2426,"[5, 82, 10, 72]","[0.9997568726539612, 0.9999203681945801, 0.9990777969360352, 0.9998636245727539, 0.9998378753662109, 0.9999089241027832, 0.9995068311691284, 0.9998177886009216, 0.9999009370803833, 0.9999831914901733]",License Plate,59V189158,Vietnam,0.9999978542327881,lp_train_6521
2427,"[0, 1076, 0, 327]","[0.33561980724334717, 0.9040094017982483, 0.9804270267486572, 0.9853048920631409, 0.9951915740966797, 0.9795560240745544, 0.9851144552230835, 0.9990910291671753, 0.9996604919433594, 0.9998067021369934]",License Plate,882KUA,United Kingdom,0.7156237959861755,lp_train_4677
2428,"[0, 201, 0, 64]","[0.9999022483825684, 0.99957674741745, 0.9997826218605042, 0.9989748001098633, 0.9998977184295654, 0.9998854398727417, 0.9994428753852844, 0.999951958656311, 0.999992847442627, 0.9999905824661255]",License Plate,DBR196,United Kingdom,0.6674283742904663,lp_train_4839
2429,NA,NA,NA,NA,NA,NA,lp_train_3074
2430,"[1, 156, 0, 87]","[0.9999226331710815, 0.9999657869338989, 0.9998551607131958, 0.9999499320983887, 0.999887228012085, 0.9999078512191772, 0.999951958656311, 0.9999793767929077, 0.9999889135360718, 0.9999979734420776]",License Plate,51F88270,Vietnam,0.9999998807907104,lp_train_2195
2431,NA,NA,NA,NA,NA,NA,lp_train_4304
2432,NA,NA,NA,NA,NA,NA,lp_train_6226
2433,"[7, 71, 5, 54]","[0.9998190999031067, 0.9999288320541382, 0.9994780421257019, 0.9999502897262573, 0.9996843338012695, 0.9998621940612793, 0.9999593496322632, 0.999883770942688, 0.9999852180480957, 0.9999812841415405]",License Plate,59X154497,Vietnam,0.9999996423721313,lp_train_5773
